Date,Pet_ID,Species,Breed,Gender,Age_Years,Current_Weight_kg,Daily_Feed_g,Activity_Min_per_Day,BMI_Index,Risk_Prediction,AI_Confidence,Suggested_Action,Early_Warning,Vet_Override
2025-10-06,4,Dog,Bulldog,Female,4.9,35.27,705.4,107,6.53,Healthy,0.97,Maintain current routine,No,No
2025-10-07,4,Dog,Bulldog,Female,4.9,35.22,961.9,132,6.52,Healthy,0.76,Maintain current routine,No,No
2025-10-08,4,Dog,Bulldog,Female,4.9,35.23,778.0,122,6.52,Healthy,0.89,Maintain current routine,No,No
2025-10-09,4,Dog,Bulldog,Female,4.9,35.28,856.8,111,6.53,Healthy,0.98,Maintain current routine,No,No
2025-10-10,4,Dog,Bulldog,Female,4.9,35.23,858.4,130,6.52,Healthy,0.85,Maintain current routine,No,No
2025-10-11,4,Dog,Bulldog,Female,4.9,35.22,795.5,117,6.52,Healthy,0.82,Maintain current routine,No,No
2025-10-12,4,Dog,Bulldog,Female,4.9,35.34,932.2,119,6.54,Healthy,0.8,Maintain current routine,No,No
2025-10-13,4,Dog,Bulldog,Female,4.9,35.42,877.4,108,6.56,Healthy,0.84,Maintain current routine,No,No
2025-10-14,4,Dog,Bulldog,Female,4.9,35.47,723.4,105,6.57,Healthy,0.77,Maintain current routine,No,No
2025-10-15,4,Dog,Bulldog,Female,4.9,35.53,940.1,103,6.58,Healthy,0.87,Maintain current routine,No,No
2025-10-16,4,Dog,Bulldog,Female,4.9,35.6,1085.5,119,6.59,Healthy,0.79,Maintain current routine,No,No
2025-10-17,4,Dog,Bulldog,Female,4.9,35.71,866.4,90,6.61,Healthy,0.82,Maintain current routine,No,No
2025-10-18,4,Dog,Bulldog,Female,4.9,35.8,898.2,108,6.63,Healthy,0.85,Maintain current routine,No,No
2025-10-19,4,Dog,Bulldog,Female,4.9,35.86,895.0,112,6.64,Healthy,0.81,Maintain current routine,No,No
2025-10-20,4,Dog,Bulldog,Female,4.9,35.96,1012.6,112,6.66,Healthy,0.75,Maintain current routine,No,No
2025-10-21,4,Dog,Bulldog,Female,4.9,36.13,993.2,143,6.69,Healthy,0.88,Maintain current routine,No,No
2025-10-22,4,Dog,Bulldog,Female,4.9,36.08,745.8,97,6.68,Healthy,0.81,Maintain current routine,No,No
2025-10-23,4,Dog,Bulldog,Female,4.9,36.28,1033.4,103,6.72,Healthy,0.98,Maintain current routine,No,No
2025-10-24,4,Dog,Bulldog,Female,4.9,36.24,957.2,143,6.71,Healthy,0.82,Maintain current routine,No,No
2025-10-25,4,Dog,Bulldog,Female,4.9,36.36,939.8,137,6.73,Healthy,0.95,Maintain current routine,No,No
2025-10-26,4,Dog,Bulldog,Female,4.9,36.32,852.8,137,6.73,Healthy,0.89,Maintain current routine,No,No
2025-10-27,4,Dog,Bulldog,Female,4.9,36.4,967.0,149,6.74,Healthy,0.83,Maintain current routine,No,No
2025-10-28,4,Dog,Bulldog,Female,4.9,36.41,942.6,91,6.74,Healthy,0.76,Maintain current routine,No,No
2025-10-29,4,Dog,Bulldog,Female,4.9,36.46,800.9,109,6.75,Healthy,0.85,Maintain current routine,No,Yes
2025-10-30,4,Dog,Bulldog,Female,4.9,36.43,1079.7,133,6.75,Healthy,0.98,Maintain current routine,No,No
2025-10-31,4,Dog,Bulldog,Female,4.9,36.57,1007.8,133,6.77,Healthy,0.85,Maintain current routine,No,No
2025-11-01,4,Dog,Bulldog,Female,4.9,36.62,915.7,140,6.78,Healthy,0.93,Maintain current routine,No,No
2025-11-02,4,Dog,Bulldog,Female,4.9,36.57,794.7,91,6.77,Healthy,0.95,Maintain current routine,No,No
2025-11-03,4,Dog,Bulldog,Female,4.9,36.51,986.8,93,6.76,Healthy,0.97,Maintain current routine,No,No
2025-09-05,5,Dog,Bulldog,Female,9.8,28.83,959.8,40,2.8,Healthy,0.85,Maintain current routine,No,No
2025-09-06,5,Dog,Bulldog,Female,9.8,29.0,1091.2,25,2.82,Healthy,0.8,Maintain current routine,No,No
2025-09-07,5,Dog,Bulldog,Female,9.8,28.98,919.9,29,2.81,Healthy,0.93,Maintain current routine,No,No
2025-09-08,5,Dog,Bulldog,Female,9.8,29.06,898.5,21,2.82,Healthy,0.91,Maintain current routine,No,No
2025-09-09,5,Dog,Bulldog,Female,9.8,29.08,1074.6,26,2.82,Healthy,0.94,Maintain current routine,No,No
2025-09-10,5,Dog,Bulldog,Female,9.8,28.99,985.3,33,2.81,Healthy,0.79,Maintain current routine,No,No
2025-09-11,5,Dog,Bulldog,Female,9.8,29.16,939.0,30,2.83,Healthy,0.92,Maintain current routine,No,No
2025-09-12,5,Dog,Bulldog,Female,9.8,29.24,1076.6,27,2.84,Healthy,0.86,Maintain current routine,No,No
2025-09-13,5,Dog,Bulldog,Female,9.8,29.29,792.0,34,2.84,Healthy,0.79,Maintain current routine,No,No
2025-09-14,5,Dog,Bulldog,Female,9.8,29.21,948.7,39,2.84,Healthy,0.87,Maintain current routine,No,No
2025-09-15,5,Dog,Bulldog,Female,9.8,29.25,996.6,32,2.84,Healthy,0.83,Maintain current routine,No,No
2025-09-16,5,Dog,Bulldog,Female,9.8,29.35,859.9,27,2.85,Healthy,0.87,Maintain current routine,No,No
2025-09-17,5,Dog,Bulldog,Female,9.8,29.28,869.9,30,2.84,Healthy,0.77,Maintain current routine,No,No
2025-09-18,5,Dog,Bulldog,Female,9.8,29.42,1181.8,31,2.86,Healthy,0.82,Maintain current routine,No,No
2025-09-19,5,Dog,Bulldog,Female,9.8,29.55,931.0,21,2.87,Healthy,0.98,Maintain current routine,No,No
2025-09-20,5,Dog,Bulldog,Female,9.8,29.72,897.3,36,2.89,Healthy,0.86,Maintain current routine,No,No
2025-09-21,5,Dog,Bulldog,Female,9.8,29.86,1027.0,34,2.9,Healthy,0.92,Maintain current routine,No,No
2025-09-22,5,Dog,Bulldog,Female,9.8,30.03,1084.2,35,2.92,Healthy,0.81,Maintain current routine,No,No
2025-09-23,5,Dog,Bulldog,Female,9.8,29.93,1090.8,44,2.91,Healthy,0.91,Maintain current routine,No,No
2025-09-24,5,Dog,Bulldog,Female,9.8,30.02,1059.4,29,2.91,Healthy,0.99,Maintain current routine,No,No
2025-09-25,5,Dog,Bulldog,Female,9.8,29.97,773.0,40,2.91,Healthy,0.93,Maintain current routine,No,No
2025-09-26,5,Dog,Bulldog,Female,9.8,30.14,933.8,38,2.93,Healthy,0.98,Maintain current routine,No,No
2025-09-27,5,Dog,Bulldog,Female,9.8,30.05,1023.7,42,2.92,Healthy,0.86,Maintain current routine,No,No
2025-09-28,5,Dog,Bulldog,Female,9.8,30.15,1036.7,29,2.93,Healthy,0.91,Maintain current routine,No,No
2025-09-29,5,Dog,Bulldog,Female,9.8,30.08,918.9,43,2.92,Healthy,0.92,Maintain current routine,No,No
2025-09-30,5,Dog,Bulldog,Female,9.8,30.11,930.9,27,2.92,Healthy,0.85,Maintain current routine,No,No
2025-10-01,5,Dog,Bulldog,Female,9.8,30.25,1000.2,26,2.94,Healthy,0.83,Maintain current routine,No,No
2025-10-02,5,Dog,Bulldog,Female,9.8,30.29,775.2,37,2.94,Healthy,0.85,Maintain current routine,No,No
2025-10-03,5,Dog,Bulldog,Female,9.8,30.47,968.5,31,2.96,Healthy,0.94,Maintain current routine,No,No
2025-10-04,5,Dog,Bulldog,Female,9.8,30.37,1063.0,26,2.95,Healthy,0.76,Maintain current routine,No,No
2025-10-05,5,Dog,Bulldog,Female,9.8,30.45,911.6,36,2.96,Healthy,0.96,Maintain current routine,No,No
2025-10-06,5,Dog,Bulldog,Female,9.8,30.46,721.9,34,2.96,Healthy,0.77,Maintain current routine,No,No
2025-10-07,5,Dog,Bulldog,Female,9.8,30.35,1127.5,26,2.95,Healthy,0.86,Maintain current routine,No,No
2025-10-08,5,Dog,Bulldog,Female,9.8,30.33,976.8,43,2.94,Healthy,0.82,Maintain current routine,No,No
2025-10-09,5,Dog,Bulldog,Female,9.8,30.35,957.3,24,2.95,Healthy,0.91,Maintain current routine,No,No
2025-10-10,5,Dog,Bulldog,Female,9.8,30.54,983.1,31,2.96,Healthy,0.94,Maintain current routine,No,Yes
2025-10-11,5,Dog,Bulldog,Female,9.8,30.7,944.7,24,2.98,Healthy,0.98,Maintain current routine,No,No
2025-10-12,5,Dog,Bulldog,Female,9.8,30.85,881.3,30,3.0,Healthy,0.99,Maintain current routine,No,No
2025-10-13,5,Dog,Bulldog,Female,9.8,30.93,976.6,26,3.0,Healthy,0.87,Maintain current routine,No,No
2025-10-14,5,Dog,Bulldog,Female,9.8,30.84,1007.9,29,2.99,Healthy,0.84,Maintain current routine,No,No
2025-10-15,5,Dog,Bulldog,Female,9.8,30.85,1014.0,28,2.99,Healthy,0.76,Maintain current routine,No,No
2025-10-16,5,Dog,Bulldog,Female,9.8,30.82,900.8,34,2.99,Healthy,0.87,Maintain current routine,No,No
2025-10-17,5,Dog,Bulldog,Female,9.8,30.94,1097.1,39,3.0,Healthy,0.79,Maintain current routine,No,No
2025-10-18,5,Dog,Bulldog,Female,9.8,30.91,905.8,22,3.0,Healthy,0.8,Maintain current routine,No,No
2025-10-19,5,Dog,Bulldog,Female,9.8,30.92,947.8,34,3.0,Healthy,0.82,Maintain current routine,No,No
2025-10-20,5,Dog,Bulldog,Female,9.8,30.83,1068.7,28,2.99,Healthy,0.95,Maintain current routine,No,No
2025-10-21,5,Dog,Bulldog,Female,9.8,30.9,1012.8,29,3.0,Healthy,0.77,Maintain current routine,No,No
2025-10-22,5,Dog,Bulldog,Female,9.8,30.87,1064.7,43,3.0,Healthy,0.75,Maintain current routine,No,No
2025-10-23,5,Dog,Bulldog,Female,9.8,31.06,965.0,24,3.02,Healthy,0.78,Maintain current routine,No,No
2025-10-24,5,Dog,Bulldog,Female,9.8,31.24,900.0,24,3.03,Healthy,0.76,Maintain current routine,No,No
2025-10-25,5,Dog,Bulldog,Female,9.8,31.42,1203.3,32,3.05,Healthy,0.83,Maintain current routine,No,No
2025-10-26,5,Dog,Bulldog,Female,9.8,31.48,909.6,21,3.06,Healthy,0.96,Maintain current routine,No,No
2025-10-27,5,Dog,Bulldog,Female,9.8,31.58,983.7,20,3.07,Healthy,0.95,Maintain current routine,No,No
2025-10-28,5,Dog,Bulldog,Female,9.8,31.69,990.0,35,3.08,Healthy,0.95,Maintain current routine,No,No
2025-10-29,5,Dog,Bulldog,Female,9.8,31.84,871.4,44,3.09,Healthy,0.98,Maintain current routine,No,No
2025-10-30,5,Dog,Bulldog,Female,9.8,31.74,1017.7,44,3.08,Healthy,0.95,Maintain current routine,No,No
2025-10-31,5,Dog,Bulldog,Female,9.8,31.91,908.6,29,3.1,Healthy,0.75,Maintain current routine,No,No
2025-11-01,5,Dog,Bulldog,Female,9.8,32.06,1022.0,21,3.11,Healthy,0.87,Maintain current routine,No,No
2025-11-02,5,Dog,Bulldog,Female,9.8,31.99,1023.3,26,3.11,Healthy,0.84,Maintain current routine,No,No
2025-11-03,5,Dog,Bulldog,Female,9.8,32.11,778.8,43,3.12,Healthy,0.78,Maintain current routine,No,No
2025-09-05,6,Dog,Beagle,Male,4.3,5.84,185.5,21,1.22,Healthy,0.77,Maintain current routine,No,No
2025-09-06,6,Dog,Beagle,Male,4.3,5.8,141.7,23,1.21,Healthy,0.94,Maintain current routine,No,No
2025-09-07,6,Dog,Beagle,Male,4.3,5.72,183.3,23,1.19,Healthy,0.89,Maintain current routine,No,No
2025-09-08,6,Dog,Beagle,Male,4.3,5.64,148.5,20,1.18,Healthy,0.77,Maintain current routine,No,No
2025-09-09,6,Dog,Beagle,Male,4.3,5.55,171.6,37,1.16,Healthy,0.76,Maintain current routine,No,No
2025-09-10,6,Dog,Beagle,Male,4.3,5.56,156.8,25,1.16,Healthy,0.95,Maintain current routine,No,No
2025-09-11,6,Dog,Beagle,Male,4.3,5.54,156.3,30,1.15,Healthy,0.99,Maintain current routine,No,No
2025-09-12,6,Dog,Beagle,Male,4.3,5.46,196.7,36,1.14,Healthy,0.96,Maintain current routine,No,No
2025-09-13,6,Dog,Beagle,Male,4.3,5.43,176.3,34,1.13,Healthy,0.77,Maintain current routine,No,No
2025-09-14,6,Dog,Beagle,Male,4.3,5.39,181.9,33,1.12,Healthy,0.78,Maintain current routine,No,No
2025-09-15,6,Dog,Beagle,Male,4.3,5.42,176.3,22,1.13,Healthy,0.9,Maintain current routine,No,No
2025-09-16,6,Dog,Beagle,Male,4.3,5.55,163.9,25,1.16,Healthy,0.86,Maintain current routine,No,Yes
2025-09-17,6,Dog,Beagle,Male,4.3,5.68,184.8,20,1.18,Healthy,0.8,Maintain current routine,No,No
2025-09-18,6,Dog,Beagle,Male,4.3,5.77,150.1,36,1.2,Healthy,0.84,Maintain current routine,No,No
2025-09-19,6,Dog,Beagle,Male,4.3,5.7,207.2,34,1.19,Healthy,0.8,Maintain current routine,No,No
2025-09-20,6,Dog,Beagle,Male,4.3,5.66,138.1,40,1.18,Healthy,0.86,Maintain current routine,No,No
2025-09-21,6,Dog,Beagle,Male,4.3,5.6,176.2,37,1.17,Healthy,0.76,Maintain current routine,No,No
2025-09-22,6,Dog,Beagle,Male,4.3,5.55,187.5,22,1.16,Healthy,0.86,Maintain current routine,No,No
2025-09-23,6,Dog,Beagle,Male,4.3,5.52,192.6,33,1.15,Healthy,0.88,Maintain current routine,No,No
2025-09-24,6,Dog,Beagle,Male,4.3,5.57,190.4,35,1.16,Healthy,0.77,Maintain current routine,No,No
2025-09-25,6,Dog,Beagle,Male,4.3,5.6,180.3,41,1.17,Healthy,0.99,Maintain current routine,No,No
2025-09-26,6,Dog,Beagle,Male,4.3,5.52,137.1,36,1.15,Healthy,0.77,Maintain current routine,No,No
2025-09-27,6,Dog,Beagle,Male,4.3,5.51,206.4,37,1.15,Healthy,0.92,Maintain current routine,No,No
2025-09-28,6,Dog,Beagle,Male,4.3,5.68,157.3,20,1.18,Healthy,0.97,Maintain current routine,No,No
2025-09-29,6,Dog,Beagle,Male,4.3,5.66,149.5,30,1.18,Healthy,0.99,Maintain current routine,No,No
2025-09-30,6,Dog,Beagle,Male,4.3,5.71,164.7,34,1.19,Healthy,0.9,Maintain current routine,No,No
2025-10-01,6,Dog,Beagle,Male,4.3,5.91,185.1,39,1.23,Healthy,0.77,Maintain current routine,No,No
2025-10-02,6,Dog,Beagle,Male,4.3,5.84,154.6,20,1.22,Healthy,0.83,Maintain current routine,No,No
2025-10-03,6,Dog,Beagle,Male,4.3,5.84,157.7,20,1.22,Healthy,0.98,Maintain current routine,No,No
2025-10-04,6,Dog,Beagle,Male,4.3,5.95,183.3,33,1.24,Healthy,0.95,Maintain current routine,No,No
2025-10-05,6,Dog,Beagle,Male,4.3,5.85,188.7,29,1.22,Healthy,0.97,Maintain current routine,No,No
2025-10-06,6,Dog,Beagle,Male,4.3,5.94,180.8,26,1.24,Healthy,0.82,Maintain current routine,No,No
2025-10-07,6,Dog,Beagle,Male,4.3,6.09,172.0,31,1.27,Healthy,0.83,Maintain current routine,No,No
2025-10-08,6,Dog,Beagle,Male,4.3,6.19,176.8,26,1.29,Healthy,0.88,Maintain current routine,No,No
2025-10-09,6,Dog,Beagle,Male,4.3,6.28,162.2,25,1.31,Healthy,0.88,Maintain current routine,No,No
2025-10-10,6,Dog,Beagle,Male,4.3,6.32,187.3,29,1.32,Healthy,0.92,Maintain current routine,No,No
2025-10-11,6,Dog,Beagle,Male,4.3,6.46,154.7,31,1.35,Healthy,0.8,Maintain current routine,No,No
2025-10-12,6,Dog,Beagle,Male,4.3,6.5,157.5,42,1.35,Healthy,0.93,Maintain current routine,No,No
2025-10-13,6,Dog,Beagle,Male,4.3,6.45,156.2,42,1.34,Healthy,0.76,Maintain current routine,No,No
2025-10-14,6,Dog,Beagle,Male,4.3,6.42,164.2,38,1.34,Healthy,0.99,Maintain current routine,No,No
2025-10-15,6,Dog,Beagle,Male,4.3,6.44,151.6,28,1.34,Healthy,0.8,Maintain current routine,No,No
2025-10-16,6,Dog,Beagle,Male,4.3,6.35,165.3,41,1.32,Healthy,0.81,Maintain current routine,No,No
2025-10-17,6,Dog,Beagle,Male,4.3,6.45,184.2,31,1.34,Healthy,0.93,Maintain current routine,No,No
2025-10-18,6,Dog,Beagle,Male,4.3,6.5,161.0,39,1.35,Healthy,0.88,Maintain current routine,No,No
2025-10-19,6,Dog,Beagle,Male,4.3,6.6,139.7,38,1.37,Healthy,0.87,Maintain current routine,No,Yes
2025-10-20,6,Dog,Beagle,Male,4.3,6.69,198.7,21,1.39,Healthy,0.94,Maintain current routine,No,No
2025-10-21,6,Dog,Beagle,Male,4.3,6.87,176.3,26,1.43,Obesity Risk,0.8,"Reduce fat content, increase exercise",No,No
2025-10-22,6,Dog,Beagle,Male,4.3,6.91,139.4,32,1.44,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-10-23,6,Dog,Beagle,Male,4.3,7.08,172.2,20,1.48,Obesity Risk,0.79,"Reduce fat content, increase exercise",No,No
2025-10-24,6,Dog,Beagle,Male,4.3,7.09,154.2,31,1.48,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-10-25,6,Dog,Beagle,Male,4.3,7.07,165.1,24,1.47,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-10-26,6,Dog,Beagle,Male,4.3,7.15,184.9,34,1.49,Obesity Risk,0.89,"Reduce fat content, increase exercise",No,No
2025-10-27,6,Dog,Beagle,Male,4.3,7.17,146.4,39,1.49,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-10-28,6,Dog,Beagle,Male,4.3,7.33,170.8,21,1.53,Obesity Risk,0.75,"Reduce fat content, increase exercise",No,No
2025-10-29,6,Dog,Beagle,Male,4.3,7.34,157.8,20,1.53,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-10-30,6,Dog,Beagle,Male,4.3,7.34,171.3,30,1.53,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-10-31,6,Dog,Beagle,Male,4.3,7.34,130.8,35,1.53,Obesity Risk,0.85,"Reduce fat content, increase exercise",No,No
2025-11-01,6,Dog,Beagle,Male,4.3,7.34,169.7,39,1.53,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-11-02,6,Dog,Beagle,Male,4.3,7.25,159.8,44,1.51,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,No
2025-11-03,6,Dog,Beagle,Male,4.3,7.31,159.7,24,1.52,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-09-05,7,Dog,Poodle,Male,10.0,20.6,675.8,50,1.96,Healthy,0.76,Maintain current routine,No,No
2025-09-06,7,Dog,Poodle,Male,10.0,20.77,680.2,81,1.98,Healthy,0.76,Maintain current routine,No,No
2025-09-07,7,Dog,Poodle,Male,10.0,20.77,744.6,79,1.98,Healthy,0.87,Maintain current routine,No,No
2025-09-08,7,Dog,Poodle,Male,10.0,20.87,688.2,58,1.99,Healthy,0.85,Maintain current routine,No,No
2025-09-09,7,Dog,Poodle,Male,10.0,20.92,586.6,68,1.99,Healthy,0.83,Maintain current routine,No,Yes
2025-09-10,7,Dog,Poodle,Male,10.0,20.86,728.7,82,1.99,Healthy,0.76,Maintain current routine,No,No
2025-09-11,7,Dog,Poodle,Male,10.0,20.82,643.0,89,1.98,Healthy,0.93,Maintain current routine,No,No
2025-09-12,7,Dog,Poodle,Male,10.0,20.85,728.9,73,1.99,Healthy,0.96,Maintain current routine,No,No
2025-09-13,7,Dog,Poodle,Male,10.0,21.06,749.7,66,2.01,Healthy,0.84,Maintain current routine,No,No
2025-09-14,7,Dog,Poodle,Male,10.0,21.1,609.2,74,2.01,Healthy,0.9,Maintain current routine,No,No
2025-09-15,7,Dog,Poodle,Male,10.0,21.03,719.7,52,2.0,Healthy,0.94,Maintain current routine,No,No
2025-09-16,7,Dog,Poodle,Male,10.0,21.14,729.0,48,2.01,Healthy,0.8,Maintain current routine,No,No
2025-09-17,7,Dog,Poodle,Male,10.0,21.21,728.9,60,2.02,Healthy,0.83,Maintain current routine,No,No
2025-09-18,7,Dog,Poodle,Male,10.0,21.42,762.5,46,2.04,Healthy,0.76,Maintain current routine,No,No
2025-09-19,7,Dog,Poodle,Male,10.0,21.41,670.6,53,2.04,Healthy,0.78,Maintain current routine,No,No
2025-09-20,7,Dog,Poodle,Male,10.0,21.43,708.1,78,2.04,Healthy,0.83,Maintain current routine,No,No
2025-09-21,7,Dog,Poodle,Male,10.0,21.6,756.3,82,2.06,Healthy,0.83,Maintain current routine,No,No
2025-09-22,7,Dog,Poodle,Male,10.0,21.74,684.2,89,2.07,Healthy,0.78,Maintain current routine,No,No
2025-09-23,7,Dog,Poodle,Male,10.0,21.83,605.1,51,2.08,Healthy,0.84,Maintain current routine,No,No
2025-09-24,7,Dog,Poodle,Male,10.0,21.89,579.8,69,2.09,Healthy,0.88,Maintain current routine,No,No
2025-09-25,7,Dog,Poodle,Male,10.0,21.99,807.7,79,2.09,Healthy,0.86,Maintain current routine,No,No
2025-09-26,7,Dog,Poodle,Male,10.0,22.06,763.9,47,2.1,Healthy,0.98,Maintain current routine,No,No
2025-09-27,7,Dog,Poodle,Male,10.0,22.06,662.3,46,2.1,Healthy,0.84,Maintain current routine,No,No
2025-09-28,7,Dog,Poodle,Male,10.0,22.12,692.4,78,2.11,Healthy,0.81,Maintain current routine,No,No
2025-09-29,7,Dog,Poodle,Male,10.0,22.27,789.8,80,2.12,Healthy,0.92,Maintain current routine,No,No
2025-09-30,7,Dog,Poodle,Male,10.0,22.18,732.9,87,2.11,Healthy,0.8,Maintain current routine,No,No
2025-10-01,7,Dog,Poodle,Male,10.0,22.15,746.5,60,2.11,Healthy,0.97,Maintain current routine,No,No
2025-10-02,7,Dog,Poodle,Male,10.0,22.11,713.3,59,2.11,Healthy,0.87,Maintain current routine,No,No
2025-10-03,7,Dog,Poodle,Male,10.0,22.09,691.5,63,2.1,Healthy,0.82,Maintain current routine,No,No
2025-10-04,7,Dog,Poodle,Male,10.0,22.24,627.9,71,2.12,Healthy,0.88,Maintain current routine,No,No
2025-10-05,7,Dog,Poodle,Male,10.0,22.36,757.5,52,2.13,Healthy,0.82,Maintain current routine,No,No
2025-10-06,7,Dog,Poodle,Male,10.0,22.48,584.8,48,2.14,Healthy,0.88,Maintain current routine,No,No
2025-10-07,7,Dog,Poodle,Male,10.0,22.53,626.6,51,2.15,Healthy,0.92,Maintain current routine,No,No
2025-10-08,7,Dog,Poodle,Male,10.0,22.49,732.0,86,2.14,Healthy,0.97,Maintain current routine,No,No
2025-10-09,7,Dog,Poodle,Male,10.0,22.56,790.8,64,2.15,Healthy,0.76,Maintain current routine,No,No
2025-10-10,7,Dog,Poodle,Male,10.0,22.5,688.6,86,2.14,Healthy,0.75,Maintain current routine,No,No
2025-10-11,7,Dog,Poodle,Male,10.0,22.47,697.2,66,2.14,Healthy,0.8,Maintain current routine,No,No
2025-10-12,7,Dog,Poodle,Male,10.0,22.42,696.6,54,2.14,Healthy,0.84,Maintain current routine,No,No
2025-10-13,7,Dog,Poodle,Male,10.0,22.39,674.7,86,2.13,Healthy,0.94,Maintain current routine,No,No
2025-10-14,7,Dog,Poodle,Male,10.0,22.55,745.9,68,2.15,Healthy,0.85,Maintain current routine,No,Yes
2025-10-15,7,Dog,Poodle,Male,10.0,22.49,734.5,54,2.14,Healthy,0.85,Maintain current routine,No,No
2025-10-16,7,Dog,Poodle,Male,10.0,22.44,741.0,49,2.14,Healthy,0.93,Maintain current routine,No,No
2025-10-17,7,Dog,Poodle,Male,10.0,22.38,865.0,78,2.13,Healthy,0.82,Maintain current routine,No,No
2025-10-18,7,Dog,Poodle,Male,10.0,22.45,562.5,79,2.14,Healthy,0.88,Maintain current routine,No,No
2025-10-19,7,Dog,Poodle,Male,10.0,22.36,744.7,54,2.13,Healthy,0.78,Maintain current routine,No,No
2025-10-20,7,Dog,Poodle,Male,10.0,22.42,600.0,79,2.14,Healthy,0.91,Maintain current routine,No,No
2025-10-21,7,Dog,Poodle,Male,10.0,22.55,810.2,86,2.15,Healthy,0.99,Maintain current routine,No,No
2025-10-22,7,Dog,Poodle,Male,10.0,22.62,655.4,63,2.15,Healthy,0.83,Maintain current routine,No,No
2025-10-23,7,Dog,Poodle,Male,10.0,22.55,667.5,76,2.15,Healthy,0.96,Maintain current routine,No,No
2025-10-24,7,Dog,Poodle,Male,10.0,22.57,679.7,47,2.15,Healthy,0.84,Maintain current routine,No,No
2025-10-25,7,Dog,Poodle,Male,10.0,22.62,653.1,50,2.15,Healthy,0.77,Maintain current routine,No,No
2025-10-26,7,Dog,Poodle,Male,10.0,22.55,680.1,49,2.15,Healthy,0.9,Maintain current routine,No,No
2025-10-27,7,Dog,Poodle,Male,10.0,22.61,716.8,52,2.15,Healthy,0.83,Maintain current routine,No,No
2025-10-28,7,Dog,Poodle,Male,10.0,22.56,751.6,47,2.15,Healthy,0.76,Maintain current routine,No,No
2025-10-29,7,Dog,Poodle,Male,10.0,22.68,742.0,88,2.16,Healthy,0.86,Maintain current routine,No,No
2025-10-30,7,Dog,Poodle,Male,10.0,22.77,828.8,52,2.17,Healthy,0.77,Maintain current routine,No,Yes
2025-10-31,7,Dog,Poodle,Male,10.0,22.73,731.2,49,2.16,Healthy,0.88,Maintain current routine,No,No
2025-11-01,7,Dog,Poodle,Male,10.0,22.76,629.9,74,2.17,Healthy,0.93,Maintain current routine,No,No
2025-11-02,7,Dog,Poodle,Male,10.0,22.71,531.8,61,2.16,Healthy,0.98,Maintain current routine,No,No
2025-11-03,7,Dog,Poodle,Male,10.0,22.82,659.2,49,2.17,Healthy,0.93,Maintain current routine,No,No
2025-09-05,8,Cat,Bengal,Female,3.8,6.13,163.7,41,1.43,Healthy,0.95,Maintain current routine,No,No
2025-09-06,8,Cat,Bengal,Female,3.8,6.08,155.6,25,1.41,Healthy,0.77,Maintain current routine,No,No
2025-09-07,8,Cat,Bengal,Female,3.8,6.09,143.4,23,1.42,Healthy,0.77,Maintain current routine,No,No
2025-09-08,8,Cat,Bengal,Female,3.8,6.15,146.3,44,1.43,Healthy,0.82,Maintain current routine,No,No
2025-09-09,8,Cat,Bengal,Female,3.8,6.31,163.7,39,1.47,Healthy,0.79,Maintain current routine,No,No
2025-09-10,8,Cat,Bengal,Female,3.8,6.36,159.0,41,1.48,Healthy,0.99,Maintain current routine,No,No
2025-09-11,8,Cat,Bengal,Female,3.8,6.38,161.0,24,1.48,Healthy,0.88,Maintain current routine,No,No
2025-09-12,8,Cat,Bengal,Female,3.8,6.39,121.0,32,1.49,Healthy,0.96,Maintain current routine,No,No
2025-09-13,8,Cat,Bengal,Female,3.8,6.38,169.7,33,1.48,Healthy,0.77,Maintain current routine,No,No
2025-09-14,8,Cat,Bengal,Female,3.8,6.28,170.2,40,1.46,Healthy,0.79,Maintain current routine,No,No
2025-09-15,8,Cat,Bengal,Female,3.8,6.37,161.0,22,1.48,Healthy,0.95,Maintain current routine,No,No
2025-09-16,8,Cat,Bengal,Female,3.8,6.42,160.4,44,1.49,Healthy,0.83,Maintain current routine,No,No
2025-09-17,8,Cat,Bengal,Female,3.8,6.59,152.3,33,1.53,Healthy,0.95,Maintain current routine,No,No
2025-09-18,8,Cat,Bengal,Female,3.8,6.6,175.6,32,1.53,Healthy,0.77,Maintain current routine,No,No
2025-09-19,8,Cat,Bengal,Female,3.8,6.54,135.2,21,1.52,Healthy,0.94,Maintain current routine,No,No
